Transaction ID,Type,Branch,Amount,Name Origin,Old Balance Origin,New Balance Origin,Name Destination,Old Balance Destination,New Balance Destination,Unusual Logins,Account Age,isFlaggedFraud,Account Type,Date of Transaction,Time of Day,isFraud
TRX6248886455,PAYMENT,Guatemala,2598.97,C1796415927,15819.0,13220.03,M875487383,682041.0,684639.97,5,5.966019792,0,Current,12-01-2018,Afternoon,0
TRX3652512817,CASH_OUT,Trinidad y Tobago,205675.07,C805957335,1855291.0,1649615.93,C805957335,0.0,0.0,2,2.596598105,0,Current,25-01-2018,Night,0
TRX8267466334,TRANSFER,Espana,300932.58,C906448455,682912.0,381979.42,C1850180796,0.0,300932.58,3,6.494596288,0,Savings,19-01-2018,Morning,0
TRX8840723825,PAYMENT,Australia,24105.64,C307230285,1146988.0,1122882.36,M1974105859,307093.0,331198.64,1,0.781614056,0,Current,12-01-2018,Night,0
TRX9340665922,PAYMENT,Honduras,2358.86,C698977695,12086.0,9727.14,M765702264,1681108.0,1683466.86,12,2.74952775,0,Savings,03-01-2018,Morning,0
TRX2343165495,PAYMENT,Cuba,21987.06,C160549854,1456295.0,1434307.94,M2027363825,1223648.0,1245635.06,7,4.005641457,0,Current,25-01-2018,Afternoon,0
TRX1323856962,TRANSFER,Tailandia,27609.08,C520474764,750591.0,722981.92,C1317731757,721.42,28330.5,17,2.881124457,0,Savings,25-01-2018,Night,0
TRX9616588583,CASH_IN,Indonesia,22459.28,C2007097165,6359384.36,6381843.64,C2007097165,0.0,0.0,12,5.983229986,0,Savings,19-01-2018,Morning,0
TRX9771552318,PAYMENT,Espana,13204.3,C193362025,14213.0,1008.7,M2070645994,1364054.0,1377258.3,14,4.587148151,0,Current,25-01-2018,Night,0
TRX4455415440,PAYMENT,Honduras,5487.19,C187070277,385000.46,379513.27,M836903781,1921347.0,1926834.19,1,7.400139468,0,Savings,06-01-2018,Night,0
TRX8052758650,PAYMENT,Alemania,1892.34,C10915321,10863.0,8970.66,M682981033,1372696.0,1374588.34,4,6.464313898,0,Current,08-01-2018,Afternoon,0
TRX8971049630,PAYMENT,Espana,10456.77,C345416906,1192341.0,1181884.23,M2020615285,1561585.0,1572041.77,2,4.072443182,0,Savings,03-01-2018,Morning,0
TRX6663159542,CREDIT,Nueva Zelanda,1135.09,C32764980,9051.0,10186.09,C499052031,5656.0,4520.91,18,3.916964701,0,Savings,16-01-2018,Night,0
TRX1193611479,PAYMENT,Estados Unidos,3051.93,C1353715924,17748.0,14696.07,M1359826251,281864.0,284915.93,1,0.236633141,0,Savings,03-01-2018,Morning,0
TRX5699461857,CASH_OUT,Francia,29587.32,C987595204,31479.11,1891.79,C987595204,0.0,0.0,17,1.221884491,0,Savings,16-01-2018,Night,0
TRX9246150439,PAYMENT,Filipinas,37311.65,C1538086235,39427.0,2115.35,M1106002545,918042.0,955353.65,13,3.697564734,0,Current,10-01-2018,Night,0
TRX4546034586,CASH_IN,Colombia,174806.05,C1861138906,743564.17,918370.22,C1861138906,0.0,0.0,5,7.741506506,0,Savings,06-01-2018,Afternoon,0
TRX6038386758,PAYMENT,Estados Unidos,911.27,C1095203437,25688.81,24777.54,M45880026,1015998.0,1016909.27,18,2.203772597,0,Savings,19-01-2018,Afternoon,0
TRX1782811635,PAYMENT,Republica Dominicana,655.16,C55226986,8877.0,8221.84,M630298110,859578.0,860233.16,11,5.792291057,0,Current,13-01-2018,Morning,0
TRX3279333972,CASH_OUT,Mexico,20128.0,C1118430673,20128.0,0.0,C1118430673,0.0,0.0,2,1.262112455,0,Current,12-01-2018,Afternoon,0
TRX9345017473,PAYMENT,China,3320.7,C978799163,281529.37,278208.67,M1933458457,1147240.0,1150560.7,18,5.892021779,0,Current,08-01-2018,Afternoon,0
TRX5802470984,CASH_IN,Espana,171683.57,C121466124,1073870.2,1245553.77,C121466124,0.0,0.0,20,2.197637687,0,Current,10-01-2018,Afternoon,0
TRX4960381134,PAYMENT,Vietnam,38059.51,C1739390441,509.09,0.0,M990413155,0.0,0.0,2,6.609697323,0,Savings,07-01-2018,Afternoon,1
TRX7462317727,PAYMENT,Alemania,3530.38,C15848947,21164.0,17633.62,M1354373599,1839623.0,1843153.38,14,8.520491188,0,Savings,07-01-2018,Afternoon,0
TRX2875822451,PAYMENT,Cuba,594.83,C1790748582,74923.0,74328.17,M314280259,807920.0,808514.83,1,5.187516259,0,Savings,08-01-2018,Afternoon,0
TRX9440993565,CASH_IN,Ucrania,214226.11,C1532915766,4623304.93,4837531.04,C1532915766,0.0,0.0,6,1.02313737,0,Savings,19-01-2018,Night,0
TRX2816507772,PAYMENT,Rusia,969.76,C698437724,10960.0,9990.24,M38647502,1920150.0,1921119.76,18,3.63423593,0,Savings,11-01-2018,Afternoon,0
TRX1705201026,PAYMENT,Mexico,6536.86,C416201381,17319.0,10782.14,M1178290888,405683.0,412219.86,11,6.15775266,0,Current,08-01-2018,Afternoon,0
TRX1807461859,CASH_IN,Francia,38366.56,C586831282,65466.0,103832.56,C586831282,0.0,0.0,8,6.429042681,0,Savings,06-01-2018,Morning,0
TRX1609726044,CASH_OUT,India,66908.47,C1860900345,1190209.0,1123300.53,C1860900345,0.0,0.0,20,6.590807382,0,Savings,19-01-2018,Night,0
TRX3169494727,PAYMENT,Estados Unidos,2367.97,C1310973424,495850.0,493482.03,M1308652091,1458741.0,1461108.97,18,7.567813918,0,Savings,06-01-2018,Morning,0
TRX6232368853,PAYMENT,Francia,7176.58,C284145670,34513.9,27337.32,M1308514012,1305612.0,1312788.58,9,3.287361831,0,Current,16-01-2018,Morning,0
TRX3330857887,TRANSFER,Estados Unidos,264367.48,C1461257215,1659006.0,1394638.52,C424743902,29445.99,293813.47,11,2.543057656,0,Savings,05-01-2018,Night,0
TRX1496643414,CASH_IN,Nicaragua,111655.85,C1045985568,4022025.93,4133681.78,C1045985568,0.0,0.0,5,6.345349549,0,Savings,13-01-2018,Morning,0
TRX2783134913,CASH_OUT,Estados Unidos,214202.66,C1788582153,494764.12,280561.46,C1788582153,0.0,0.0,20,2.935395754,0,Savings,16-01-2018,Afternoon,0
TRX4531621831,CASH_OUT,China,48169.69,C1492822331,1311703.0,1263533.31,C1492822331,0.0,0.0,15,5.528063633,0,Current,25-01-2018,Afternoon,0
TRX5884178622,PAYMENT,Brasil,3551.48,C307411297,1015017.79,1011466.31,M166536076,1846746.0,1850297.48,11,8.250388823,0,Current,09-01-2018,Morning,0
TRX6069188520,PAYMENT,Rusia,13337.69,C1460592187,18750.0,5412.31,M203607885,1020633.0,1033970.69,8,2.020531551,0,Savings,06-01-2018,Afternoon,0
TRX9390763895,PAYMENT,Australia,9325.19,C1313602972,51636.0,42310.81,M1139678455,1030775.0,1040100.19,7,1.419831501,0,Savings,06-01-2018,Afternoon,0
TRX6701411101,PAYMENT,Egipto,21008.52,C970781872,929633.01,908624.49,M1850597787,1771106.0,1792114.52,20,1.384347393,0,Savings,13-01-2018,Afternoon,0
TRX5650142829,CASH_OUT,Brasil,51749.94,C1429616542,114564.0,62814.06,C1429616542,0.0,0.0,13,6.516146528,0,Savings,06-01-2018,Morning,0
TRX1918802678,CASH_IN,Nigeria,89533.09,C1559469558,7857630.95,7947164.04,C1559469558,0.0,0.0,2,8.248316294,0,Current,03-01-2018,Afternoon,0
TRX7916770803,PAYMENT,Rusia,2036.46,C1281995670,9827.0,7790.54,M1227966084,1416968.0,1419004.46,16,8.189688069,0,Current,16-01-2018,Afternoon,0
TRX7890866786,CASH_OUT,Turquia,76635.24,C727250772,94576.0,17940.76,C727250772,0.0,0.0,10,3.814231602,0,Savings,16-01-2018,Morning,0
TRX8901265013,PAYMENT,Mexico,1602.18,C1906565212,64591.95,62999.77,M969432090,0.0,0.0,16,3.551894598,0,Savings,09-01-2018,Morning,1
TRX1514513554,CASH_OUT,Paises Bajos,90608.01,C739971314,1774521.68,1683913.67,C739971314,0.0,0.0,10,4.164623062,0,Savings,25-01-2018,Afternoon,0
TRX4839913948,CASH_OUT,El Salvador,178836.34,C954323652,1692783.32,1513946.98,C954323652,0.0,0.0,9,8.005791385,0,Savings,06-01-2018,Morning,0
TRX1747072745,TRANSFER,Estados Unidos,675184.96,C420266910,1772280.0,1097095.04,C405881980,0.0,675184.96,9,0.312597027,0,Savings,03-01-2018,Afternoon,0
TRX2253017500,PAYMENT,Guatemala,5800.85,C1349025531,41025.0,35224.15,M1367068823,1523304.0,1529104.85,5,1.812081124,0,Savings,03-01-2018,Afternoon,0
TRX3519692167,PAYMENT,Guatemala,7918.8,C236396435,19748.0,11829.2,M78461289,1558980.0,1566898.8,17,3.670362064,0,Current,06-01-2018,Night,0
TRX7417477335,CASH_OUT,Argentina,41680.46,C200452658,678613.0,636932.54,C200452658,0.0,0.0,11,4.738811586,0,Current,06-01-2018,Night,0
TRX3498446440,PAYMENT,Suiza,5399.32,C1617265545,18950.0,13550.68,M1053392896,1624311.0,1629710.32,8,8.970263731,0,Savings,03-01-2018,Night,0
TRX7320637836,PAYMENT,Honduras,9170.0,C1330447795,18149.0,8979.0,M735344652,1862042.0,1871212.0,15,1.934263761,0,Savings,25-01-2018,Night,0
TRX8570728794,PAYMENT,Francia,22968.75,C1823047135,1945540.0,1922571.25,M1292956034,291692.0,314660.75,2,3.128328286,0,Current,13-01-2018,Afternoon,0
TRX9044667890,CASH_IN,Iran,85450.99,C796756604,6328983.6,6414434.59,C796756604,0.0,0.0,6,1.664738502,0,Savings,08-01-2018,Night,0
TRX2421986234,TRANSFER,El Salvador,1137763.15,C817092761,1584001.0,446237.85,C728526866,5500286.37,6638049.52,8,2.711604415,0,Savings,07-01-2018,Night,0
TRX5934591941,CASH_OUT,Mexico,212228.35,C1896074070,501778.0,289549.65,C1896074070,0.0,0.0,5,8.737469591,0,Current,03-01-2018,Night,0
TRX2148896486,CASH_OUT,Australia,123283.25,C1855589354,367459.0,244175.75,C1855589354,0.0,0.0,20,4.171413453,0,Savings,05-01-2018,Morning,0
TRX7919584708,CASH_OUT,Japan,29572.74,C62739928,1891919.0,1862346.26,C62739928,0.0,0.0,6,5.558844685,0,Savings,19-01-2018,Afternoon,0
TRX9849760363,CASH_IN,Estados Unidos,384933.62,C1817190424,7448663.85,7833597.47,C1817190424,0.0,0.0,6,6.211329976,0,Current,12-01-2018,Morning,0
TRX3592068601,CASH_IN,Republica Dominicana,118387.74,C1963943166,3091709.85,3210097.59,C1963943166,0.0,0.0,19,6.010402077,0,Current,03-01-2018,Night,0
TRX7056371915,CASH_OUT,Australia,113261.2,C1329271270,551335.0,438073.8,C1329271270,0.0,0.0,3,8.116555592,0,Savings,10-01-2018,Afternoon,0
TRX9574377386,PAYMENT,Honduras,11454.41,C361467152,1254134.0,1242679.59,M240733254,239367.0,250821.41,4,2.088559534,0,Savings,06-01-2018,Night,0
TRX7268497632,CASH_IN,Indonesia,83153.23,C1843594609,1301302.67,1384455.9,C1843594609,0.0,0.0,7,2.556348868,0,Savings,09-01-2018,Morning,0
TRX5414713546,PAYMENT,Italia,5272.45,C1019562230,11681.0,6408.55,M1072499716,1311694.0,1316966.45,8,4.009439663,0,Savings,11-01-2018,Morning,0
TRX5975526741,PAYMENT,Estados Unidos,10183.1,C2015007762,99731.0,89547.9,M1514955661,674262.0,684445.1,2,6.039359462,0,Savings,12-01-2018,Afternoon,0
TRX1244064115,PAYMENT,Nicaragua,12542.66,C974631651,517395.0,504852.34,M1578365270,939335.0,951877.66,17,5.987607263,0,Savings,05-01-2018,Afternoon,0
TRX7946291865,TRANSFER,Brasil,862977.6,C1162595263,1490849.0,627871.4,C214774813,12500000.0,13362977.6,2,8.799239037,0,Current,13-01-2018,Morning,0
TRX7921587449,CASH_IN,SudAfrica,183816.31,C205615258,9919025.73,10102842.04,C205615258,0.0,0.0,10,2.280229982,0,Savings,05-01-2018,Afternoon,0
TRX3684950175,TRANSFER,Cuba,469688.29,C962339310,1257931.0,788242.71,C1615804266,99266.34,568954.63,19,6.741222349,0,Savings,08-01-2018,Afternoon,0
TRX6165191771,CASH_IN,Francia,42012.45,C1137667747,350501.24,392513.69,C1137667747,0.0,0.0,10,0.91590248,0,Savings,05-01-2018,Afternoon,0
TRX4685380086,CASH_IN,Estados Unidos,56151.12,C181814414,1029510.0,1085661.12,C181814414,0.0,0.0,17,2.810226223,0,Savings,19-01-2018,Afternoon,0
TRX6777859547,PAYMENT,Trinidad y Tobago,15470.9,C143239336,66146.0,50685.1,M254358847,0.0,0.0,7,8.163636768,0,Savings,07-01-2018,Night,1
TRX7354895325,PAYMENT,Estados Unidos,45279.83,C1615264672,990671.0,945391.17,M613131516,1122231.0,1167510.83,3,1.053363503,0,Current,12-01-2018,Afternoon,0
TRX2248425834,TRANSFER,Somalia,184986.8,C697508322,237720.0,52733.2,C1688019098,52340.0,237326.8,10,0.491020199,0,Savings,25-01-2018,Afternoon,0
TRX9067591099,CASH_IN,Alemania,29091.31,C1862206951,4360656.13,4389747.44,C1862206951,0.0,0.0,3,7.88007641,0,Current,06-01-2018,Morning,0
TRX6714431057,PAYMENT,Paises Bajos,6450.56,C36627152,11770.0,5319.44,M2080125222,1823834.0,1830284.56,10,4.367867868,0,Current,05-01-2018,Night,0
TRX3459047444,PAYMENT,Indonesia,2181.96,C999864329,30483.0,28311.04,M200760156,0.0,0.0,12,5.922844522,0,Current,06-01-2018,Morning,1
TRX9474544718,TRANSFER,Argentina,498910.36,C1772106148,1265032.81,766122.45,C769342184,12800000.0,13298910.36,10,7.297387933,0,Current,16-01-2018,Night,0
TRX3239705901,PAYMENT,Estados Unidos,16103.22,C1995273587,1793981.0,1777877.78,M1373579841,1749607.0,1765710.22,13,5.468415823,0,Current,03-01-2018,Afternoon,0
TRX9205644167,PAYMENT,Brasil,17126.69,C2023156074,1311338.0,1294211.31,M1313152922,929456.0,946582.69,5,8.496547666,0,Savings,25-01-2018,Afternoon,0
TRX7307762941,CASH_OUT,Turkmenistan,164411.83,C750617950,1064974.0,900562.17,C750617950,0.0,0.0,6,2.187089927,0,Savings,25-01-2018,Morning,0
TRX2190447548,PAYMENT,Francia,2231.28,C2023917549,12998.0,10776.72,M1416415959,0.0,0.0,19,4.477728601,0,Savings,06-01-2018,Night,1
TRX2037515909,PAYMENT,Nueva Zelanda,3707.39,C1703272304,184645.82,180938.43,M1569980193,423965.0,427672.39,1,4.789698044,0,Current,12-01-2018,Night,0
TRX3693622010,PAYMENT,Guatemala,195.73,C674882504,0.0,0.0,M1723810021,0.0,0.0,16,6.397352226,0,Current,03-01-2018,Night,1
TRX3322996621,TRANSFER,Myanmar (Birmania),107644.48,C1332786777,812990.0,705345.52,C985934102,5719574.74,5827219.22,8,5.993764729,0,Current,10-01-2018,Night,0
TRX4115861908,PAYMENT,India,7887.71,C2114487283,16281.0,8393.29,M212207240,1058958.0,1066845.71,7,6.509085319,0,Savings,07-01-2018,Morning,0
TRX2242117435,CASH_OUT,Alemania,440165.52,C865660178,720501.78,280336.26,C865660178,0.0,0.0,11,5.981003686,0,Current,09-01-2018,Afternoon,0
TRX6975468662,TRANSFER,Mexico,296908.68,C56807270,1097947.0,801038.32,C1329589315,1048.0,297956.68,20,8.181702011,0,Savings,11-01-2018,Afternoon,0
TRX9331925305,CASH_OUT,Indonesia,373068.26,C1047934137,1718763.0,1345694.74,C1047934137,0.0,0.0,5,0.462757969,0,Current,13-01-2018,Afternoon,0
TRX1578082699,TRANSFER,Indonesia,281889.38,C859701702,1310877.0,1028987.62,C465499079,1375861.51,1657750.89,10,2.998041224,0,Savings,09-01-2018,Afternoon,0
TRX3557094938,CASH_OUT,Alemania,111899.09,C1800500978,851030.94,739131.85,C1800500978,0.0,0.0,5,7.793516542,0,Current,10-01-2018,Night,0
TRX5074821432,PAYMENT,El Salvador,1150.36,C1853633821,41699.0,40548.64,M2068450031,1245968.0,1247118.36,13,2.042506422,0,Savings,09-01-2018,Morning,0
TRX5137487655,CASH_IN,China,238861.93,C1407986024,1957713.69,2196575.62,C1407986024,0.0,0.0,12,6.757903663,0,Savings,11-01-2018,Night,0
TRX7156498989,TRANSFER,Honduras,495294.14,C651676429,2237679.0,1742384.86,C2083562754,2808555.73,3303849.87,13,0.562512379,0,Current,25-01-2018,Afternoon,0
TRX1939637937,PAYMENT,India,6601.34,C2134194703,100140.0,93538.66,M2124562732,423457.0,430058.34,6,6.491147076,0,Savings,03-01-2018,Night,0
TRX8172504849,PAYMENT,Filipinas,7594.11,C1788408659,50170.0,42575.89,M62085016,656581.0,664175.11,2,3.457665567,0,Savings,05-01-2018,Morning,0
TRX6562642355,PAYMENT,Republica Dominicana,70.48,C1568527689,249728.0,249657.52,M1215025252,1017720.0,1017790.48,3,6.795272886,0,Savings,08-01-2018,Afternoon,0
TRX8695660212,CASH_IN,Australia,52997.24,C1617422273,4868929.47,4921926.71,C1617422273,0.0,0.0,19,1.12393898,0,Savings,19-01-2018,Morning,0
TRX7025517854,CASH_IN,Israel,205235.12,C795308615,2021854.81,2227089.93,C795308615,0.0,0.0,16,6.802346749,0,Current,08-01-2018,Afternoon,0
TRX3688468415,PAYMENT,El Salvador,1006.39,C675909854,7134.0,6127.61,M1448967471,469673.0,470679.39,6,4.960028013,0,Savings,25-01-2018,Night,0
TRX9455294592,CASH_IN,Alemania,94726.64,C61137731,1177548.13,1272274.77,C61137731,0.0,0.0,2,7.168408535,0,Current,08-01-2018,Night,0
TRX4146029953,CASH_IN,Alemania,43198.52,C1174714624,1030671.68,1073870.2,C1174714624,0.0,0.0,15,5.31551446,0,Savings,09-01-2018,Afternoon,0
TRX6497152794,CASH_IN,Estados Unidos,238928.64,C1005209486,5876994.96,6115923.6,C1005209486,0.0,0.0,1,5.033594111,0,Savings,03-01-2018,Morning,0
TRX2660704967,CASH_IN,Estados Unidos,85912.14,C1806402192,4987554.06,5073466.2,C1806402192,0.0,0.0,9,2.011358218,0,Savings,09-01-2018,Afternoon,0
TRX2234082985,PAYMENT,Nicaragua,3043.29,C2045532088,6051.0,3007.71,M1455066764,1578472.0,1581515.29,3,8.893926669,0,Current,06-01-2018,Afternoon,0
TRX5600553375,CASH_IN,Tailandia,12089.51,C1227792007,280292.46,292381.97,C1227792007,0.0,0.0,12,2.908850961,0,Current,12-01-2018,Afternoon,0
TRX6980791444,PAYMENT,Egipto,11335.23,C82517097,11625.0,289.77,M1943266645,1593543.0,1604878.23,19,3.239043125,0,Savings,08-01-2018,Afternoon,0
TRX9530547718,PAYMENT,China,881.26,C1997344422,5386.0,4514.74,M1220806149,0.0,0.0,12,1.56221437,0,Savings,03-01-2018,Afternoon,1
TRX5223778781,CREDIT,Marruecos,1411.62,C1650055072,24433.0,25844.62,C271588719,334992.04,333580.42,4,6.242319465,0,Savings,07-01-2018,Afternoon,0
TRX4413711711,PAYMENT,Mexico,7089.25,C299004234,1251369.0,1244279.75,M212158113,1291206.0,1298295.25,7,0.530156842,0,Savings,19-01-2018,Afternoon,0
TRX3415261414,PAYMENT,Mexico,27655.2,C2007716372,1621849.31,1594194.11,M1833045213,893848.0,921503.2,14,3.487612254,0,Current,13-01-2018,Night,0
TRX7806019456,PAYMENT,Brasil,4523.0,C1481325532,7160.0,2637.0,M114424917,1040645.0,1045168.0,2,0.263731711,0,Savings,06-01-2018,Morning,0
TRX3010103310,CASH_OUT,China,443092.83,C1907028305,1016923.0,573830.17,C1907028305,0.0,0.0,2,5.51157583,0,Current,05-01-2018,Night,0
TRX9807666939,PAYMENT,Ucrania,6063.34,C728110179,31409.0,25345.66,M277524255,208144.0,214207.34,1,7.899710477,0,Current,05-01-2018,Afternoon,0
TRX4949390868,PAYMENT,Francia,6476.38,C1230346437,31280.24,24803.86,M1850393589,679163.0,685639.38,13,2.52930062,0,Current,09-01-2018,Afternoon,0
TRX9681093331,PAYMENT,Alemania,9471.15,C1919576980,17684.0,8212.85,M1792088662,1480164.0,1489635.15,7,3.567635484,0,Current,12-01-2018,Night,0
TRX5188575163,CASH_IN,China,128336.28,C1971558037,1518424.06,1646760.34,C1971558037,0.0,0.0,7,1.574550482,0,Savings,03-01-2018,Night,0
TRX9543847239,PAYMENT,Estados Unidos,2499.52,C1562533966,18230.0,15730.48,M37235503,1422576.0,1425075.52,12,4.617334987,0,Savings,09-01-2018,Afternoon,0
TRX9917330751,PAYMENT,Angola,13679.84,C52913970,263910.0,250230.16,M1059634518,131579.0,145258.84,11,4.671854198,0,Current,08-01-2018,Afternoon,0
TRX6605042981,PAYMENT,Sudan,993.46,C1548946718,19448.0,18454.54,M1814423236,1084685.0,1085678.46,13,6.073893029,0,Savings,05-01-2018,Morning,0
TRX9480322762,PAYMENT,Nigeria,7517.69,C847372226,10966.0,3448.31,M930641076,1956265.0,1963782.69,5,2.021307291,0,Current,13-01-2018,Morning,0
TRX1582853290,PAYMENT,Japan,16050.88,C899220406,25923.54,9872.66,M275903405,693526.0,709576.88,1,7.850295243,0,Savings,25-01-2018,Morning,0
TRX7911410534,CREDIT,Brasil,2762.82,C498884733,119291.0,122053.82,C2043975568,55662.0,52899.18,17,2.949039072,0,Savings,08-01-2018,Night,0
TRX1326926950,CASH_IN,Estados Unidos,79647.21,C891612704,3593807.1,3673454.31,C891612704,0.0,0.0,5,8.566101132,0,Current,11-01-2018,Afternoon,0
TRX8304601875,PAYMENT,Nicaragua,1292.63,C2099826125,21109.0,19816.37,M626972900,1538607.0,1539899.63,20,4.254197713,0,Savings,06-01-2018,Afternoon,0
TRX7175741915,PAYMENT,Indonesia,6016.97,C109978855,27025.0,21008.03,M208875036,1217434.0,1223450.97,8,5.956834313,0,Current,12-01-2018,Morning,0
TRX8600490699,PAYMENT,Estados Unidos,14463.47,C1584929615,107055.0,92591.53,M462020284,1132338.0,1146801.47,2,0.080238858,0,Current,12-01-2018,Night,0
TRX4385707650,PAYMENT,Estados Unidos,1680.88,C890085657,20388.0,18707.12,M1778993228,962202.0,963882.88,8,1.310206918,0,Current,03-01-2018,Afternoon,0
TRX3447913093,PAYMENT,Australia,34885.44,C1278790934,96636.56,61751.12,M2111615196,1725234.0,1760119.44,18,2.32760027,0,Current,13-01-2018,Morning,0
TRX8703325115,CASH_IN,Francia,2099.59,C685934,7096554.61,7098654.2,C685934,0.0,0.0,14,1.133010918,0,Savings,16-01-2018,Night,0
TRX1906249795,CASH_OUT,India,13576.03,C1046009438,1616550.0,1602973.97,C1046009438,0.0,0.0,20,7.027253204,0,Savings,16-01-2018,Night,0
TRX5294338518,CASH_IN,Italia,38923.13,C1886247880,3509464.73,3548387.86,C1886247880,0.0,0.0,16,7.808891379,0,Savings,08-01-2018,Afternoon,0
TRX6785856106,CASH_IN,Estados Unidos,343371.38,C684154003,8855149.51,9198520.89,C684154003,17300000.0,18100000.0,16,0.5611147797,0,Savings,12-01-2018,Night,1
TRX1739031481,PAYMENT,Alemania,2375.97,C1776875429,3546.11,1170.14,M269724308,1371771.0,1374146.97,16,0.969806057,0,Savings,12-01-2018,Afternoon,0
TRX9155418015,PAYMENT,Rusia,1967.35,C540537131,10492.0,8524.65,M1752829504,1739305.0,1741272.35,10,5.028339957,0,Savings,25-01-2018,Afternoon,0
TRX3307155513,PAYMENT,Bielorrusia,8502.04,C1374596618,16311.0,7808.96,M1992478722,1299868.0,1308370.04,2,5.920530983,0,Current,08-01-2018,Morning,0
TRX7646695669,PAYMENT,Venezuela,1024.56,C1693658782,3267.57,2243.01,M2065764471,1622309.0,1623333.56,13,6.468723405,0,Savings,05-01-2018,Afternoon,0
TRX9965746490,CASH_IN,Indonesia,85584.66,C176097974,435433.91,521018.57,C176097974,0.0,0.0,15,5.094458634,0,Savings,08-01-2018,Night,0
TRX2794541764,PAYMENT,Turquia,2771.16,C1692375649,60721.0,57959.84,M2002790740,0.0,0.0,1,6.759003479,0,Savings,19-01-2018,Morning,1
TRX7830315587,PAYMENT,Estados Unidos,270.88,C1268390885,50435.0,50164.12,M1421022166,1173895.0,1174165.88,15,1.151905724,0,Savings,10-01-2018,Night,0
TRX1542164805,PAYMENT,Honduras,4379.29,C146644232,60214.55,55835.26,M413088973,1038298.0,1042677.29,2,5.589687719,0,Current,12-01-2018,Afternoon,0
TRX1940902090,PAYMENT,Mongolia,4163.82,C1151512955,25083.17,20919.35,M2052489518,1446876.0,1451039.82,11,0.257161935,0,Savings,09-01-2018,Morning,0
TRX8554130806,PAYMENT,Estados Unidos,5717.58,C2082353865,13252.0,7534.42,M943219925,1550363.0,1556080.58,9,3.257416277,0,Savings,09-01-2018,Night,0
TRX8853380602,TRANSFER,Francia,34115.82,C1378280450,36620.0,2504.18,C2089016471,245.56,34361.38,5,4.132109045,0,Savings,12-01-2018,Afternoon,0
TRX2570967518,TRANSFER,Australia,64185.86,C1980008362,1018198.0,954012.14,C995911260,75663.55,139849.41,8,0.995394848,0,Savings,03-01-2018,Afternoon,0
TRX1531282792,CASH_IN,El Salvador,14401.68,C1392027380,3616587.55,3630989.23,C1392027380,0.0,0.0,8,8.490352996,0,Current,25-01-2018,Night,0
TRX9912157692,TRANSFER,Italia,16626.81,C1726715997,1848394.0,1831767.19,C1286084959,2073489.52,2090116.33,2,8.292577911,0,Savings,05-01-2018,Morning,0
TRX3933198136,PAYMENT,Estados Unidos,25828.32,C208108926,235318.58,209490.26,M559546980,1393920.0,1419748.32,2,2.71408396,0,Savings,19-01-2018,Night,0
TRX2034556061,CASH_IN,Estados Unidos,37190.91,C292880130,5544982.02,5582172.93,C292880130,0.0,0.0,15,4.175102265,0,Current,13-01-2018,Afternoon,0
TRX1637886038,CASH_IN,Alemania,143148.97,C1824322115,4502611.13,4645760.1,C1824322115,0.0,0.0,9,8.363968083,0,Current,16-01-2018,Night,0
TRX9523800115,CASH_OUT,China,102210.04,C2139051082,448090.0,345879.96,C2139051082,0.0,0.0,1,5.309553708,0,Savings,10-01-2018,Night,0
TRX3046115071,CASH_OUT,Alemania,259080.76,C271696288,957181.0,698100.24,C271696288,0.0,0.0,5,3.716557217,0,Savings,11-01-2018,Morning,0
TRX9423928467,TRANSFER,Estados Unidos,528013.15,C905962412,1745942.0,1217928.85,C1028574311,777814.86,1305828.01,17,6.182892159,0,Current,13-01-2018,Morning,0
TRX8824281641,PAYMENT,Filipinas,956.17,C1108136194,759914.47,758958.3,M209667159,720361.0,721317.17,4,5.647437581,0,Savings,06-01-2018,Afternoon,0
TRX2669035195,PAYMENT,Espana,15034.23,C1059300256,40458.0,25423.77,M1521568953,1223208.0,1238242.23,19,5.883480462,0,Current,25-01-2018,Morning,0
TRX7337491126,PAYMENT,Estados Unidos,16600.63,C1016138445,703094.0,686493.37,M1630192523,693673.0,710273.63,8,7.141876054,0,Current,16-01-2018,Afternoon,0
TRX6474055491,CASH_OUT,Estados Unidos,12910.33,C994419686,1636917.0,1624006.67,C994419686,0.0,0.0,18,6.033858257,0,Current,12-01-2018,Night,0
TRX2084787125,PAYMENT,Panama,10424.89,C1026138669,50780.0,40355.11,M1852900317,1617337.0,1627761.89,6,7.354337006,0,Savings,07-01-2018,Night,0
TRX5644143711,CASH_OUT,China,99349.84,C549982920,1797621.0,1698271.16,C549982920,0.0,0.0,4,0.453069514,0,Savings,03-01-2018,Night,0
TRX1147854256,PAYMENT,Espana,2998.2,C677120200,15593.45,12605.25,M694069884,0.0,0.0,1,4.782277028,0,Current,06-01-2018,Night,1
TRX4035512150,CASH_OUT,Reino Unido,224221.08,C1315626381,1419830.0,1195608.92,C1315626381,0.0,0.0,15,6.869006937,0,Savings,09-01-2018,Morning,0
TRX3778793766,TRANSFER,Francia,618122.62,C311592722,1018649.0,400526.38,C2125012025,21174.0,639296.62,1,7.809862479,0,Savings,09-01-2018,Morning,0
TRX1986679528,PAYMENT,Francia,6976.97,C291651850,0.0,0.0,M185203393,0.0,0.0,14,4.618669954,0,Current,12-01-2018,Morning,1
